date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:33	5069/5069	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-1578%22	https://mvisystems.com/wp-content/uploads/2022/12/instagram.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/12/instagram.png	(from https://mvisystems.com/)
22:25:33	103973/103973	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:38%20GMT	https://mvisystems.com/training-videos/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/training-videos/index.html	(from https://mvisystems.com/)
22:25:33	3347/3347	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-e42%22	https://mvisystems.com/wp-content/uploads/2023/02/youtube.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/youtube.png	(from https://mvisystems.com/)
22:25:34	104313/104313	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:39%20GMT	https://mvisystems.com/competitive-landscape-keycom-access-control/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/competitive-landscape-keycom-access-control/index.html	(from https://mvisystems.com/)
22:25:34	700579/700579	---M--	200	added ('OK')	application/pdf	etag:%2263f3e5a5-ab0a3%22	https://mvisystems.com/wp-content/uploads/2023/02/1_MVI_-_Terms_of_Service_8-6529-1_-AGMT_02121898x7A3C1_v6fp.pdf	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/1_MVI_-_Terms_of_Service_8-6529-1_-AGMT_02121898x7A3C1_v6fp.pdf	(from https://mvisystems.com/)
22:25:34	90508/90508	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:39%20GMT	https://mvisystems.com/fact-sheets/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/fact-sheets/index.html	(from https://mvisystems.com/)
22:25:34	254591/254591	---M--	200	added ('OK')	image/gif	etag:%2263f3e5a5-3e94f%22	https://mvisystems.com/wp-content/uploads/2023/02/MVI_scene-_camera-final0000_Revised-1.gif	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/MVI_scene-_camera-final0000_Revised-1.gif	(from https://mvisystems.com/)
22:25:34	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267d49e82-4d7%22	https://mvisystems.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://mvisystems.com/)
22:25:34	11117/11117	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265736d71-2b6d%22	https://mvisystems.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.4	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/contact-form-7/includes/swv/js/index69c8.js	(from https://mvisystems.com/)
22:25:35	13182/13182	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265736d71-337e%22	https://mvisystems.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.8.4	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/contact-form-7/includes/js/index69c8.js	(from https://mvisystems.com/)
22:25:35	13188/13188	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js?ver=2.2.60.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfontd95c.js	(from https://mvisystems.com/)
22:25:35	191788/191788	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:40%20GMT	https://mvisystems.com/faqs/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/faqs/index.html	(from https://mvisystems.com/)
22:25:35	45116/45116	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a6b9a5-b03c%22	https://mvisystems.com/wp-content/plugins/mailoptin/src/core/src/assets/js/mailoptin.min.js?ver=2.2.60.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/mailoptin/src/core/src/assets/js/mailoptin.mind95c.js	(from https://mvisystems.com/)
22:25:36	77747/77747	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f3e5a9-12fb3%22	https://mvisystems.com/wp-content/themes/understrap/js/theme-bootstrap4.min.js?ver=1.0.1676928425	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap/js/theme-bootstrap4.mine24e.js	(from https://mvisystems.com/)
22:25:36	945/945	---MC-	200	added ('OK')	text/javascript	date:Fri,%2028%20Mar%202025%2002:25:41%20GMT	https://www.google.com/recaptcha/api.js?render=6LcAIzMaAAAAAPumCZ3IGxvSJk6tNBoBwfsyqRwj&ver=3.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/www.google.com/recaptcha/api14e1.js	(from https://mvisystems.com/)
22:25:36	86502/86502	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:41%20GMT	https://mvisystems.com/contact-us/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/contact-us/index.html	(from https://mvisystems.com/)
22:25:36	37931/37931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ecd617-942b%22	https://mvisystems.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://mvisystems.com/)
22:25:36	172379/172379	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:41%20GMT	https://mvisystems.com/gallery/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/gallery/index.html	(from https://mvisystems.com/)
22:25:36	934/934	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265736d72-3a6%22	https://mvisystems.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.8.4	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/contact-form-7/modules/recaptcha/index69c8.js	(from https://mvisystems.com/)
22:25:37	6620/6620	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f3e5ad-19dc%22	https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/js/bellows.min.js?ver=1.4.2	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/js/bellows.min1159.js	(from https://mvisystems.com/)
22:25:37	52763/52763	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2025%20Mar%202025%2020:10:43%20GMT	https://unpkg.com/smooth-scrollbar@8.8.1/dist/smooth-scrollbar.js	C:/My%20Web%20Sites/mvi/mvi%20copy2/unpkg.com/smooth-scrollbar@8.8.1/dist/smooth-scrollbar.js	(from https://mvisystems.com/)
22:25:37	7074/7074	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f3e5a9-1ba2%22	https://mvisystems.com/wp-content/themes/understrap-child/assets/js/aw-gsap-scripts.js?ver=202302202127	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap-child/assets/js/aw-gsap-scriptsb45e.js	(from https://mvisystems.com/)
22:25:37	253935/253935	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:43%20GMT	https://mvisystems.com/clients/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/clients/index.html	(from https://mvisystems.com/)
22:25:38	99760/99760	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:43%20GMT	https://mvisystems.com/blog-automated-property-access-news-information/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/blog-automated-property-access-news-information/index.html	(from https://mvisystems.com/)
22:25:38	71017/71017	---M-Z	200	added ('OK')	application/javascript	etag:%22633c8b2b-6c91%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/gsap.min.js?ver=3.11.3	C:/My%20Web%20Sites/mvi/mvi%20copy2/cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/gsap.mina5bd.js	(from https://mvisystems.com/)
22:25:38	91543/91543	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:43%20GMT	https://mvisystems.com/mvi-press/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/mvi-press/index.html	(from https://mvisystems.com/)
22:25:38	88398/88398	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:43%20GMT	https://mvisystems.com/request-quote/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/request-quote/index.html	(from https://mvisystems.com/)
22:25:38	40115/40115	---M-Z	200	added ('OK')	application/javascript	etag:%22633c8b2b-407b%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/ScrollTrigger.min.js?ver=3.11.3	C:/My%20Web%20Sites/mvi/mvi%20copy2/cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/ScrollTrigger.mina5bd.js	(from https://mvisystems.com/)
22:25:38	10896/10896	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b59c22-2a90%22	https://mvisystems.com/wp-content/themes/understrap-child/assets/js/aw-custom.js?ver=202307171953	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap-child/assets/js/aw-custom9749.js	(from https://mvisystems.com/)
22:25:39	6864/6864	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f3e5a9-1ad0%22	https://mvisystems.com/wp-content/themes/understrap-child/assets/js/parallax.min.js?ver=1.5.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap-child/assets/js/parallax.min91ce.js	(from https://mvisystems.com/)
22:25:39	14892/14892	---MCZ	200	added ('OK')	application/javascript	etag:W/%223a2c-pDR3QOqMBMZkJZIQDbq+drdBK2Q%22	https://cdn.jsdelivr.net/npm/keen-slider@6.8.5/keen-slider.min.js	C:/My%20Web%20Sites/mvi/mvi%20copy2/cdn.jsdelivr.net/npm/keen-slider@6.8.5/keen-slider.min.js	(from https://mvisystems.com/)
22:25:39	85783/85783	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:44%20GMT	https://mvisystems.com/accessibility/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/accessibility/index.html	(from https://mvisystems.com/)
22:25:39	3328/3328	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b5a3c1-d00%22	https://mvisystems.com/wp-content/themes/understrap-child/assets/js/aw-keen-slider.js?ver=202307172025	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap-child/assets/js/aw-keen-slider29a8.js	(from https://mvisystems.com/)
22:25:40	9068/9068	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f3e5a9-236c%22	https://mvisystems.com/wp-content/themes/understrap-child/assets/js/acf-map-scripts.js?ver=202302202127	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap-child/assets/js/acf-map-scriptsb45e.js	(from https://mvisystems.com/)
22:25:40	100067/100067	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Mar%202025%2002:25:45%20GMT	https://mvisystems.com/privacy-policy/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/privacy-policy/index.html	(from https://mvisystems.com/)
22:25:40	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263f3e5aa-2876e%22	https://mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont3e6e.eot	(from https://mvisystems.com/wp-content/themes/understrap/css/theme-bootstrap4.min.css?ver=1.0.1676928426)
22:25:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263f3e5aa-2876e%22	https://mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfontd41d.eot	(from https://mvisystems.com/wp-content/themes/understrap/css/theme-bootstrap4.min.css?ver=1.0.1676928426)
22:25:41	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2263f3e5a9-12d68%22	https://mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont3e6e.woff2	(from https://mvisystems.com/wp-content/themes/understrap/css/theme-bootstrap4.min.css?ver=1.0.1676928426)
22:25:41	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263f3e5a9-17ee8%22	https://mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont3e6e.woff	(from https://mvisystems.com/wp-content/themes/understrap/css/theme-bootstrap4.min.css?ver=1.0.1676928426)
22:25:41	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2263f3e5a9-286ac%22	https://mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont3e6e.ttf	(from https://mvisystems.com/wp-content/themes/understrap/css/theme-bootstrap4.min.css?ver=1.0.1676928426)
22:25:42	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263f3e5aa-6c7db%22	https://mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/themes/understrap/fonts/fontawesome-webfont3e6e.svg	(from https://mvisystems.com/wp-content/themes/understrap/css/theme-bootstrap4.min.css?ver=1.0.1676928426)
22:25:42	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263f3e5ad-10d0b%22	https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont.eot?v=4.4.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont93e3.eot	(from https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min.css?ver=1.4.2)
22:25:42	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263f3e5ad-10d0b%22	https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfontd41d.eot	(from https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min.css?ver=1.4.2)
22:25:42	64464/64464	---M--	200	added ('OK')	font/woff2	etag:%2263f3e5ad-fbd0%22	https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont93e3.woff2	(from https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min.css?ver=1.4.2)
22:25:42	81284/81284	---M--	200	added ('OK')	font/woff	etag:%2263f3e5ad-13d84%22	https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont.woff?v=4.4.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont93e3.woff	(from https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min.css?ver=1.4.2)
22:25:43	138204/138204	---M--	200	added ('OK')	application/octet-stream	etag:%2263f3e5ad-21bdc%22	https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont93e3.ttf	(from https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min.css?ver=1.4.2)
22:25:43	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263f3e5ad-56e8d%22	https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont.svg?v=4.4.0	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/fonts/fontawesome-webfont93e3.svg	(from https://mvisystems.com/wp-content/plugins/bellows-accordion-menu/assets/css/fontawesome/css/font-awesome.min.css?ver=1.4.2)
22:25:43	812/812	---M--	200	added ('OK')	image/png	etag:%2263f3e5a6-674%22	https://mvisystems.com/wp-content/uploads/2022/11/Background_pattern.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/11/Background_pattern.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:43	376/376	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-2da%22	https://mvisystems.com/wp-content/uploads/2023/01/bg.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/01/bg.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:43	718/718	---M--	200	added ('OK')	image/png	etag:%2263f3e5a6-5bb%22	https://mvisystems.com/wp-content/uploads/2022/11/Background_pattern_dark.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/11/Background_pattern_dark.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:44	239/239	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-18f%22	https://mvisystems.com/wp-content/uploads/2023/01/download-cursor.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/01/download-cursor.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:44	186/186	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-114%22	https://mvisystems.com/wp-content/uploads/2023/01/ant-design_download-outlined.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/01/ant-design_download-outlined.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:44	189/189	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-113%22	https://mvisystems.com/wp-content/uploads/2023/01/down-arrow.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/01/down-arrow.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:44	242/242	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-16f%22	https://mvisystems.com/wp-content/uploads/2023/01/Vector-928-Stroke.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/01/Vector-928-Stroke.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:44	180/180	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-fb%22	https://mvisystems.com/wp-content/uploads/2023/02/down-arrow-light.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/down-arrow-light.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-custom.css?ver=202307172024)
22:25:45	821/821	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-4d9%22	https://mvisystems.com/wp-content/uploads/2023/02/Union.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/Union.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-responsive-styles.css?ver=202305041502)
22:25:45	180/180	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-105%22	https://mvisystems.com/wp-content/uploads/2023/02/down-arrow.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/down-arrow.png	(from https://mvisystems.com/wp-content/themes/understrap-child/assets/css/aw-responsive-styles.css?ver=202305041502)
22:25:46	7722/7722	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Mar%202025%2002:25:51%20GMT	https://mvisystems.com/wp-json/wp/v2/pages/6	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-json/wp/v2/pages/6.json	(from https://mvisystems.com/how-it-works/)
22:25:46	2280/2280	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Mar%202025%2002:25:51%20GMT	https://mvisystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmvisystems.com%2Fhow-it-works%2F	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-json/oembed/1.0/embed4c30.json	(from https://mvisystems.com/how-it-works/)
22:25:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2002:25:51%20GMT	https://mvisystems.com/?p=6	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/index42dc.html	(from https://mvisystems.com/how-it-works/)
22:25:46	2450/2450	---MCZ	200	added ('OK')	text/xml	date:Fri,%2028%20Mar%202025%2002:25:51%20GMT	https://mvisystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmvisystems.com%2Fhow-it-works%2F&format=xml	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-json/oembed/1.0/embed2b13	(from https://mvisystems.com/how-it-works/)
22:25:46	92594/92594	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a5-17574%22	https://mvisystems.com/wp-content/uploads/2022/12/Apartment-buildings-1024x682.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/12/Apartment-buildings-1024x682.jpg	(from https://mvisystems.com/how-it-works/)
22:25:46	57808/57808	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a6-f4f8%22	https://mvisystems.com/wp-content/uploads/2022/12/man-working-on-laptop.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/12/man-working-on-laptop.jpg	(from https://mvisystems.com/how-it-works/)
22:25:47	75612/75612	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a5-1291d%22	https://mvisystems.com/wp-content/uploads/2022/12/business-people-making-a-deal-1024x768.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/12/business-people-making-a-deal-1024x768.jpg	(from https://mvisystems.com/how-it-works/)
22:25:47	97387/97387	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a7-188e3%22	https://mvisystems.com/wp-content/uploads/2022/12/woman-using-mvi-system-1024x683.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/12/woman-using-mvi-system-1024x683.jpg	(from https://mvisystems.com/how-it-works/)
22:25:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2002:25:52%20GMT	https://mvisystems.com/about-us/contact-us/	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/about-us/contact-us/index.html	(from https://mvisystems.com/how-it-works/)
22:25:47	8449/8449	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Mar%202025%2002:25:52%20GMT	https://mvisystems.com/wp-json/wp/v2/pages/50	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-json/wp/v2/pages/50.json	(from https://mvisystems.com/management-companies/)
22:25:48	2454/2454	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Mar%202025%2002:25:53%20GMT	https://mvisystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmvisystems.com%2Fmanagement-companies%2F	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-json/oembed/1.0/embed3c02.json	(from https://mvisystems.com/management-companies/)
22:25:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2002:25:53%20GMT	https://mvisystems.com/?p=50	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/index6aed.html	(from https://mvisystems.com/management-companies/)
22:25:48	2664/2664	---MCZ	200	added ('OK')	text/xml	date:Fri,%2028%20Mar%202025%2002:25:53%20GMT	https://mvisystems.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmvisystems.com%2Fmanagement-companies%2F&format=xml	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-json/oembed/1.0/embed4378	(from https://mvisystems.com/management-companies/)
22:25:48	43553/43553	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a5-dda6%22	https://mvisystems.com/wp-content/uploads/2023/02/superadmin-building-1024x768.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/superadmin-building-1024x768.jpg	(from https://mvisystems.com/management-companies/)
22:25:48	38625/38625	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a5-96e1%22	https://mvisystems.com/wp-content/uploads/2023/02/Monitor-Info-web-1024x768.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/Monitor-Info-web-1024x768.jpg	(from https://mvisystems.com/management-companies/)
22:25:48	46092/46092	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a5-b40c%22	https://mvisystems.com/wp-content/uploads/2023/02/Capture-Entry-Sessions-web-1024x768.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/Capture-Entry-Sessions-web-1024x768.jpg	(from https://mvisystems.com/management-companies/)
22:25:49	34255/34255	---M--	200	added ('OK')	image/jpeg	etag:%2263f3e5a5-85cf%22	https://mvisystems.com/wp-content/uploads/2023/02/Automatic-Alerts-web-1024x768.jpg	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2023/02/Automatic-Alerts-web-1024x768.jpg	(from https://mvisystems.com/management-companies/)
22:25:49	673268/673268	---M--	200	added ('OK')	image/png	etag:%2263f3e5a5-a45f4%22	https://mvisystems.com/wp-content/uploads/2022/12/apartment-building-render-1024x589.png	C:/My%20Web%20Sites/mvi/mvi%20copy2/mvisystems.com/wp-content/uploads/2022/12/apartment-building-render-1024x589.png	(from https://mvisystems.com/management-companies/)
